frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,hip.Center_x,hip.Center_y,hip.Center_z
726,1.401059439999999,-9.839874000000005,0.2977307889999969,0.2026536799999984,-5.262490200000007,-1.1605922499999999,0.42151955399999724,-0.018250401800000236,-3.1870720699999957,0.24476507600000058,-0.15124672150000018,-1.7725443900000006,0.022521294950000874,-5.484781200000003,-3.139439750000001,0.1992442960000001,-10.641499599999984,-3.147705759999998,-0.8652212299999997,-0.23797744000000015,-2.721378099999997,0.4670560740000067,2.693953109999987,-2.8083146499999985,0.7772062299999974,6.337890900000015,-3.100785420000001,0.42406729599999704,6.2054821000000056,-2.579833640000001,0.6028430900000012,2.6939531099999985,-1.6857843900000047,-0.01707239930000154,-0.6825434399999998,-1.346897410000008,0.6006367699999997,6.2716866000000095,-2.899816540000006,-3.0421092000000067,9.960527499999985,-3.1147386999999984,-1.220736680000001,8.116107199999995,-3.2685079000000012,0.33314302800000156,-0.08474868150000013,-2.4954487999999966
727,1.3393706599999988,-9.815338700000005,-0.38044733100000316,0.1192611889999984,-5.234247000000007,-1.6201946699999998,0.46280424399999726,-0.03976995080000024,-3.192873869999996,0.20292655900000056,-0.12724524950000016,-1.7681970600000008,-0.015350416049999129,-5.452555400000003,-3.072188720000001,0.24449579200000007,-10.601081299999985,-2.5873793599999977,-0.8871947199999999,-0.30105120200000013,-2.795227439999997,0.46280424400000664,2.7079074099999874,-2.8348688999999982,0.8105420299999975,6.329882000000014,-3.126166550000001,0.336692258999997,6.1559191000000055,-2.546161800000001,0.4699472630000012,2.707907409999999,-1.7011851700000047,-0.2666812593000015,-0.6961136399999998,-1.3372877400000078,0.5736169099999997,6.242900700000009,-2.881078840000006,-3.1342407000000065,9.909762499999985,-2.993485129999998,-1.280312600000001,8.076331399999994,-3.185911100000001,0.33286611800000154,-0.08350760050000014,-2.4940625399999967
728,1.277862789999999,-9.789777200000005,-0.4188603200000032,-0.004840137000001604,-5.245313300000007,-1.7262138099999997,0.46173119999999723,-0.017119777200000238,-3.2103741399999963,0.20572161600000055,-0.14559949750000017,-1.756298960000001,-0.008672475549999129,-5.418734200000004,-3.139970520000001,0.24729084900000006,-10.559987299999984,-2.5879152999999975,-0.9508760099999998,-0.31940545000000015,-2.950428619999997,0.5027358500000066,2.7210966499999873,-2.937727549999998,0.8465907499999974,6.280941000000014,-3.210489990000001,0.249712705999997,6.151881100000006,-2.573537980000001,0.2970755120000012,2.680092479999999,-1.7307369700000046,-0.5548155233000015,-0.6657124759999997,-1.2002413700000079,0.5481512599999996,6.2164112000000085,-2.9330755900000063,-3.2206351900000065,9.858279799999986,-3.0078897299999983,-1.336242440000001,8.037345399999994,-3.238139910000001,0.33372712800000154,-0.08135975550000014,-2.4941260099999965
729,1.239864739999999,-9.747976500000005,-0.9653202300000032,-0.0623269770000016,-5.209412900000007,-2.00187457,0.47996752999999726,-0.03927267140000024,-3.1579358399999964,0.18814461600000054,-0.12377680050000019,-1.8100354000000007,-0.022183962249999127,-5.378752600000004,-3.0700212200000014,0.26960890900000006,-10.505943299999984,-2.506248949999997,-0.46919067999999975,-0.29758275300000014,-2.850742419999997,0.5209721800000067,2.7696684899999875,-3.051094149999998,0.8607453499999974,6.260133200000014,-3.201954230000001,0.188144615999997,6.135154600000006,-2.496396300000001,0.1516064920000012,2.728664319999999,-1.8141962900000048,-0.8476649000000015,-0.6357117909999996,-1.3617054700000077,0.5244449899999996,6.197644100000009,-2.882849630000006,-3.254766060000007,9.770132399999987,-2.9518460299999987,-1.365161030000001,7.983888199999994,-3.201101850000001,0.33405679400000154,-0.08152497350000015,-2.4933973099999966
730,1.1950529899999989,-9.679577900000005,-0.9962598000000031,-0.1206618270000016,-5.170438600000007,-1.9908433600000002,0.49494305499999725,-0.045149183900000237,-3.127975569999996,0.16904345000000054,-0.1296533130000002,-1.8418321000000009,-0.036158651499999125,-5.334651600000004,-3.091591610000002,0.2897271230000001,-10.338538999999983,-2.5971482399999974,0.008180050000000272,-0.17547307300000015,-2.774797369999997,0.6536497100000066,2.7413825099999873,-3.1260323499999982,0.8654517199999974,6.267336700000014,-3.158771430000001,0.169043449999997,6.142358100000006,-2.410280000000001,0.048895268000001185,2.778830919999999,-1.870639990000005,-1.1311350600000014,-0.5033331869999997,-1.4583048900000077,0.5172475839999995,6.20484760000001,-2.8041838300000057,-3.2923417900000067,9.773591599999987,-2.9127767299999983,-1.3875470900000009,7.989219499999994,-3.160866250000001,0.33199349400000155,-0.08740148600000015,-2.4931924499999965
731,1.093518599999999,-9.597632300000006,-0.6825923240000031,-0.07475054300000158,-5.138219200000007,-1.7540269000000002,0.5281518749999972,-0.07535944440000024,-3.0749879699999956,0.12795579400000054,-0.11636386600000019,-1.891252240000001,-0.03374636199999912,-5.258917000000004,-3.2333966100000016,0.3271802690000001,-10.204604699999983,-2.9403662699999975,0.5029672400000003,-0.0008882130000001376,-2.701766139999997,0.8046544800000066,2.6996001299999874,-3.1874290499999978,0.8901866599999974,6.271300700000014,-3.126499400000001,0.167226194999997,6.150566600000006,-2.300508760000001,-0.031447531999998814,2.8548442699999987,-1.9231922100000052,-1.3515812000000014,-0.32025967699999974,-1.5283248500000077,0.5287059539999995,6.2109339000000094,-2.728887810000006,-3.3266445300000065,9.786183899999987,-2.839934829999998,-1.3989692900000008,7.998558799999993,-3.105688450000001,0.32805383600000154,-0.09586177300000015,-2.4938208099999963
732,0.9793678999999991,-9.560642400000006,-0.27199077400000315,-0.05416232800000158,-5.136845200000007,-1.4077798200000002,0.5386635749999972,-0.07810843640000023,-3.0336290299999957,0.10699003500000052,-0.1191128580000002,-1.9298778100000007,0.025041755000000877,-5.254189000000004,-3.3545289400000016,0.37924594300000003,-10.115983799999984,-3.5182631699999973,0.9571730500000003,0.11431728799999985,-2.627804899999997,0.9297668300000066,2.6498666799999873,-3.273476399999998,0.8939902199999974,6.240936200000014,-3.0689677700000013,0.184460337999997,6.123556100000005,-2.219888990000001,-0.09061366899999881,2.8433259699999986,-1.9702775600000053,-1.5467937500000013,-0.20170034099999973,-1.6178454800000077,0.5392252839999995,6.18224630000001,-2.651710250000006,-3.3321407300000065,9.853250499999987,-2.8094302499999984,-1.3964574900000009,8.017748399999993,-3.0568845500000013,0.32282656100000157,-0.09861076500000014,-2.4937339399999963
733,0.809197529999999,-9.476648500000007,-0.43282699000000313,-0.045279403000001585,-5.050135500000007,-1.4631698200000003,0.5685034889999973,-0.08574244100000024,-3.021706229999996,0.06985674300000053,-0.1217348250000002,-1.9378683400000005,0.028913121000000874,-5.239464700000003,-3.325158840000002,0.48609791599999996,-9.975934799999983,-3.4750033699999974,1.4540377700000002,0.21967318599999985,-2.4722641199999966,0.9905873400000066,2.6440386799999875,-3.341822439999998,0.9138065499999974,6.262882900000014,-2.981948070000001,0.183319668999997,6.1095100000000055,-2.080698400000001,-0.1587280239999988,2.878502139999999,-2.0194714800000053,-1.7338198500000013,-0.09131738499999972,-1.7338083700000078,0.5485631089999994,6.18619650000001,-2.512339700000006,-3.335527270000007,9.874966699999987,-2.695626319999998,-1.3934820900000007,8.030581599999993,-2.9392942000000013,0.31918011100000154,-0.10373875200000014,-2.4923303699999964
734,0.645715709999999,-9.429758700000006,0.08059715999999684,-0.04883148200000159,-5.0465039000000065,-1.2200535500000003,0.5645003189999972,-0.08589602600000024,-3.076974729999996,0.06614444600000052,-0.12188841000000021,-1.8790982800000007,0.06511066400000087,-5.235672400000002,-3.3795534400000022,0.5220041059999999,-9.968357299999983,-3.6859859699999973,1.3299989600000002,0.29903338899999987,-2.520113559999997,0.9865841700000066,2.6018647399999875,-3.3586068399999975,0.9096431599999975,6.257881300000014,-3.0252956700000007,0.219356518999997,6.104668800000005,-2.041153760000001,-0.20204450699999882,2.8760775999999986,-1.9643813500000051,-1.8555722300000015,0.06784700300000027,-1.5906209300000078,0.5644993689999994,6.18127500000001,-2.5166364600000057,-3.356442440000007,9.946937199999986,-2.704730869999998,-1.3959713000000007,8.064106099999993,-2.935587240000001,0.31532190100000157,-0.10389233700000014,-2.492198389999996
735,0.48002902699999905,-9.289150500000007,0.40434341999999684,-0.05992660700000159,-4.959898700000007,-1.1232382000000003,0.5165156409999971,-0.09019791800000024,-3.1645578999999957,0.09661283300000051,-0.12619030200000023,-1.7924917500000004,0.13481273500000088,-5.150224700000002,-3.365557250000002,0.6344408059999999,-9.951266999999984,-3.5308306399999974,0.7626556600000003,0.3362947709999999,-2.584108719999997,0.8208974870000068,2.6935074799999876,-3.1822691399999976,0.8639873599999974,6.290877900000014,-3.1253393700000007,0.290215878999997,6.137665400000005,-2.111178920000001,-0.2131396319999988,2.9296586999999987,-1.857453380000005,-1.8759699800000014,0.22398197900000028,-1.308935045000008,0.5771006699999994,6.21427160000001,-2.634552910000006,-3.245930740000007,10.000912399999986,-2.814319109999998,-1.3344145800000007,8.107591999999993,-3.033829040000001,0.3065637580000016,-0.10819422900000013,-2.4932853499999963
736,0.354929948999999,-9.270559500000006,0.17843054999999686,-0.1075024410000016,-4.930177700000008,-1.2680599600000002,0.43068697299999714,-0.08758389300000023,-3.2377613999999957,0.1683516650000005,-0.1235762770000002,-1.7219585800000003,0.1667800130000009,-5.160274800000002,-3.137326100000002,0.7469530299999998,-10.013236299999985,-3.2501459599999976,0.20158915000000027,0.30065572899999987,-2.590326719999997,0.5775013125000068,2.7822247099999875,-3.059659639999998,0.7393899159999974,6.270409200000014,-3.206849900000001,0.362455389999997,6.156466900000005,-2.213208760000001,-0.1816887664999988,2.900580199999999,-1.7580230900000051,-1.8883452200000013,0.3066402790000003,-1.094627555000008,0.5509219459999994,6.2134379000000095,-2.7536593900000055,-3.162923760000007,9.969919699999988,-2.967237509999998,-1.3060002200000007,8.091678899999994,-3.147562540000001,0.29951908200000155,-0.10558020400000012,-2.4921732099999967
737,0.250280531999999,-9.239485800000006,0.062274809999996864,-0.17933496000000157,-4.918993100000008,-1.3506582900000002,0.3260375559999972,-0.08818426500000023,-3.3088252999999956,0.2600871660000005,-0.12417664900000022,-1.6531515600000002,0.17942348400000088,-5.110890000000001,-3.034243250000002,0.8058716399999998,-9.990252599999984,-2.944483059999998,-0.30122738999999976,0.26454696299999986,-2.646872419999997,0.3582512455000068,2.8602002199999874,-2.9509649399999978,0.6401244709999974,6.276836400000014,-3.2874045400000007,0.45688263399999696,6.201094200000005,-2.2943459300000013,-0.1335371394999988,2.9403405599999988,-1.6784787600000048,-1.8644188400000012,0.3496235390000003,-0.8710376300000079,0.5485026059999994,6.23896520000001,-2.8583742000000054,-3.096501160000007,9.929296899999988,-3.086108719999998,-1.2739990600000006,8.084131099999993,-3.2257723400000007,0.2930623640000015,-0.10618057600000014,-2.4919850099999965
738,0.146714408999999,-9.209496800000005,0.22112726499999685,-0.2525251280000016,-4.899221940000007,-1.26163994,0.2640807189999972,-0.10897766000000023,-3.3608480999999957,0.3061229780000005,-0.10897766000000023,-1.6008859300000002,0.2254592960000009,-5.057934630000002,-2.9206378900000023,0.8243395899999997,-10.007504299999985,-2.8809773199999977,-0.8923857199999997,0.24936999299999985,-2.702054099999997,0.2243091625000068,2.8843392199999873,-2.778492199999998,0.5837843009999973,6.276730600000014,-3.394528340000001,0.5057270159999969,6.236981200000005,-2.4272871800000013,-0.05431680049999879,2.9644795599999987,-1.6153148200000045,-1.8104880200000015,0.4092401490000003,-0.6957117940000079,0.5447547109999995,6.2568559000000095,-3.0138653000000053,-3.045613530000007,9.967360399999986,-3.246868049999998,-1.2504289400000008,8.112107999999994,-3.3620904700000005,0.28510161100000153,-0.10897766000000013,-2.4927355499999964
739,-0.01663529100000101,-9.185991500000007,0.21172976499999688,-0.3363760590000016,-4.8502018400000075,-1.16187387,0.2175060629999972,-0.11458889200000022,-3.370674199999996,0.3390618690000005,-0.11458889200000022,-1.5922942200000003,0.2583981870000009,-5.008296430000002,-2.8280424900000023,0.8951584299999997,-9.942380699999985,-2.968330019999998,-0.7836568999999998,0.24252208599999986,-2.624713909999997,0.21686614750000677,2.9483200199999873,-2.737660599999998,0.5365921459999973,6.290422400000014,-3.344565540000001,0.5380484009999968,6.251291200000004,-2.4654757600000012,0.019004952500001213,2.988710959999999,-1.6785632900000043,-1.7316020500000016,0.4023922420000003,-0.7502799340000079,0.5373197959999995,6.270856900000009,-3.0038074000000052,-2.962407430000007,10.047877199999988,-3.2696996999999977,-1.212543810000001,8.159366799999994,-3.33997773,0.27828420500000156,-0.11458889200000014,-2.4934136099999966
740,-0.12529869000000102,-9.231286000000006,0.24005275899999687,-0.4051348600000016,-4.844190080000008,-1.0138089,0.1906283429999972,-0.09719123160000022,-3.2902535399999957,0.3530762720000005,-0.13808359700000022,-1.6715212200000003,0.2724125900000009,-5.002786070000003,-2.8450380400000026,0.9106634099999997,-9.867474099999985,-3.325334419999998,-0.16020552999999976,0.17912254939999986,-2.4527028899999967,0.2717731505000068,2.932243759999987,-2.8714131999999983,0.5107024259999973,6.282752800000014,-3.260715200000001,0.5934570309999968,6.243621600000004,-2.4729579000000013,0.11381655150000121,3.0140291899999987,-1.7433384600000044,-1.6407572700000015,0.3394795570000003,-0.932009599000008,0.5520794809999995,6.263187300000009,-2.9425406800000053,-2.956068680000007,10.130901299999987,-3.2478455899999976,-1.201995550000001,8.197044099999994,-3.2649900700000005,0.27185230800000154,-0.11763729400000013,-2.493684209999996
741,-0.19435491200000102,-9.217538600000006,0.2756056193299969,-0.47687377000000164,-4.800870830000007,-0.7405250029999999,0.1626926484999972,-0.10387289560000022,-3.2055048399999957,0.3675943460000005,-0.1447652610000002,-1.7540441400000004,0.3267022180000009,-4.960815770000003,-2.8045198900000026,0.9292136099999997,-9.776866199999983,-3.7974365499999982,0.5000535100000003,0.09289800939999984,-2.203999259999997,0.4069548550000068,2.904615359999987,-2.8825830499999983,0.5663410199999973,6.319071600000014,-3.1854813000000006,0.6093245449999968,6.2799404000000045,-2.5068661600000013,0.2078777360000012,3.0686265899999987,-1.8681559000000045,-1.5176710200000016,0.2546035080000003,-1.175949859000008,0.5878325349999995,6.299506100000009,-2.9040890800000048,-2.9842780700000073,10.191410699999986,-3.253943689999997,-1.198223960000001,8.245458199999993,-3.2263131700000005,0.26514349500000156,-0.12431895800000013,-2.495690749999996
742,-0.24502972300000103,-9.251563200000007,0.5349270093299968,-0.48780086500000164,-4.768923430000007,-0.5185614789999999,0.1540391119999972,-0.08662255890000023,-3.170145639999996,0.3612286710000005,-0.16955098100000018,-1.7874852400000005,0.3612286710000009,-4.9709041700000025,-2.8543643400000027,0.9671570699999996,-9.772271699999983,-3.9467938899999986,0.5686371000000003,0.027220403399999846,-2.2079956599999973,0.48237343200000676,2.896931369999987,-2.900189509999998,0.6020109249999973,6.371654600000014,-3.1857684600000007,0.6461240849999967,6.290487200000005,-2.5778294900000014,0.2832963130000012,3.060942599999999,-1.8752571600000043,-1.3264119900000015,0.19007007270000034,-1.196067174000008,0.6240674949999996,6.3310710000000086,-2.936998630000005,-2.9674184700000072,10.285516099999985,-3.303740869999997,-1.171675960000001,8.308293399999993,-3.2348948200000005,0.25763341400000156,-0.12808641200000012,-2.498288019999996
743,-0.236216368000001,-9.330313100000007,0.6673836643299969,-0.4841364000000017,-4.790934990000007,-0.277946174,0.08525055699999719,-0.08814443290000024,-3.1509289799999958,0.4165727440000005,-0.1710728550000002,-1.8032397700000007,0.3751899540000009,-4.954114540000003,-2.8779303500000024,1.0302316299999996,-9.778568599999982,-4.196003989999999,0.7249385600000005,-0.010520825600000151,-2.0748806099999975,0.49633471500000675,2.895289299999987,-2.849176449999998,0.5797530849999973,6.413842500000014,-3.1873592200000007,0.7040497549999968,6.332675100000005,-2.604943390000001,0.37744158000000116,3.059300529999999,-1.9586122600000044,-1.1313088600000016,0.07214533270000034,-1.322675040000008,0.6419016549999995,6.373258900000009,-2.943060660000005,-2.915811900000007,10.296514099999985,-3.3500579099999968,-1.136955580000001,8.334886499999993,-3.2036169900000004,0.25091141400000155,-0.12960828600000013,-2.500211519999996
744,-0.172857168000001,-9.440308700000006,0.7435491643299968,-0.46281134500000165,-4.876070190000007,-0.30633640399999995,0.03412019849999718,-0.06141696690000023,-3.1374620299999956,0.44952595000000045,-0.1863950350000002,-1.8160336700000008,0.40814316000000084,-5.000118640000002,-2.977743850000002,1.0719090399999995,-9.855239799999982,-4.000598819999999,0.2708388500000004,-0.14615402560000015,-2.1208855299999976,0.44810686500000674,2.842425739999987,-2.706000549999998,0.5735746499999974,6.410424300000013,-3.2554779200000006,0.7819548699999967,6.368388100000005,-2.7473177800000013,0.4915601000000012,3.006436969999999,-1.8795676000000043,-0.8751825150000017,-0.06348786729999967,-1.186612840000008,0.6777649899999996,6.389406200000009,-3.070095620000005,-2.932312460000007,10.247616999999984,-3.4878482599999967,-1.1272739400000011,8.318511599999992,-3.3182911900000005,0.24182283400000157,-0.12390552400000011,-2.5006222199999963
745,-0.138368721000001,-9.571576400000007,0.7820479203299968,-0.47260009500000166,-4.970011550000008,-0.24805444499999996,-0.013177033500002822,-0.07375412430000022,-3.1933520599999956,0.48911512500000043,-0.1578398270000002,-1.756572250000001,0.4051398100000009,-5.095760000000002,-2.9147884100000025,1.1165827399999995,-9.989893099999982,-4.023952719999999,-0.23136149999999958,-0.20106892700000015,-2.0899799299999975,0.4042109150000067,2.811267039999987,-2.5451397899999977,0.5296786999999974,6.408106700000013,-3.3360185200000005,0.7823365899999968,6.366070500000005,-2.8057536800000014,0.5737270200000012,2.936070339999999,-1.8919644800000044,-0.6362310600000017,-0.20188789229999968,-1.197926470000008,0.6560076449999995,6.387088600000008,-3.146799830000005,-2.940333580000007,10.194054999999985,-3.5950515299999966,-1.1421624500000012,8.290571899999991,-3.3604564500000005,0.23796928400000156,-0.11579661900000013,-2.5002542399999967
746,-0.106523138160001,-9.727658500000008,0.9432114899999968,-0.4444590600000017,-5.085373700000008,-0.21516019159999994,-0.06541691300000282,-0.062466503300000226,-3.2377892599999956,0.5265106250000005,-0.14655220600000024,-1.7114915900000012,0.39956989000000087,-5.2129673000000025,-2.941564770000003,1.1595271999999994,-10.149680699999983,-4.130501169999999,-0.7395549599999995,-0.23274624200000016,-2.1407967999999973,0.31455554000000674,2.762526599999987,-2.528087739999998,0.4400233249999974,6.349712000000013,-3.3947700800000007,0.8215765099999968,6.307675800000005,-2.859298080000001,0.6970528700000012,2.8910344399999985,-1.8654248400000042,-0.31288299000000175,-0.3176504372999997,-1.188640010000008,0.6307996749999996,6.328693900000008,-3.212608730000005,-2.8699419300000066,10.254886799999985,-3.7173062799999963,-1.1195698700000012,8.291790399999991,-3.42517288,0.23054685200000158,-0.10450899800000012,-2.499019669999997
747,-0.032725360160001,-9.782582600000007,0.9261941299999968,-0.41438296300000166,-5.1645368000000085,-0.12005347059999993,-0.11939814250000282,-0.07926074400000022,-3.2246395999999953,0.5599727500000005,-0.12131039000000024,-1.7273489700000013,0.4330320150000009,-5.250094600000002,-2.8764699300000025,1.2384118699999993,-10.206291299999984,-4.477707429999999,-0.6682930099999995,-0.25039116100000014,-1.898141479999997,0.30513141000000676,2.714705329999987,-2.412299609999998,0.3885636149999975,6.316301200000012,-3.3367589300000002,0.8567395099999968,6.316301200000005,-2.898589880000001,0.8591589700000011,2.8860996699999983,-1.9160788800000044,0.01566741999999824,-0.3773314129999997,-1.3724460600000081,0.6226506049999996,6.316301200000009,-3.2043457300000044,-2.8067127500000066,10.215703899999987,-3.7880140699999965,-1.0920300600000012,8.26600239999999,-3.4833315799999998,0.2202877760000016,-0.10028544800000012,-2.497930069999997
748,0.04077241183999901,-9.858880200000007,1.0280914899999969,-0.34176304500000165,-5.231192000000008,-0.15452808159999992,-0.1295438065000028,-0.05219192070000021,-3.1890729099999953,0.5511598500000005,-0.13606304500000024,-1.7656990900000014,0.5074233850000008,-5.316749800000002,-2.9515571100000026,1.3145437099999993,-10.283466299999985,-4.627253829999999,-0.6797556999999995,-0.30652636700000013,-1.7719253299999966,0.25405738800000677,2.664715629999987,-2.380837829999998,0.33792875899999747,6.273773600000012,-3.2354278200000004,0.9319934699999968,6.273773600000005,-2.9393920400000013,1.017617220000001,2.8779314399999985,-1.8465244000000043,0.33877799999999825,-0.4339057829999997,-1.4087498200000081,0.6349596749999995,6.273773600000008,-3.1733173400000045,-2.7600594500000066,10.181047199999988,-3.8441564299999964,-1.0625491300000012,8.22741019999999,-3.5502722799999997,0.21080825400000164,-0.09412736500000013,-2.4960738099999973
749,0.134241346839999,-9.797612700000006,0.9095846399999968,-0.28928923500000164,-5.181479200000009,-0.07694631759999992,-0.1611540270000028,-0.09865269470000021,-3.2376616599999957,0.5600097350000004,-0.09895977600000022,-1.7237766400000012,0.5577881450000007,-5.308551200000002,-2.785443610000003,1.4463784899999994,-10.221144199999985,-4.998293599999999,-0.6677567799999995,-0.18587455600000014,-1.5024983899999969,0.22192789100000676,2.652952589999987,-2.2658283299999984,0.2637498469999975,6.2530842000000115,-3.1807795800000007,0.9813187299999968,6.294598700000004,-2.9784737400000014,1.192021150000001,2.9491974299999986,-1.9612647600000044,0.6403544049999982,-0.3962830039999997,-1.6419820800000082,0.6225330949999995,6.2738415000000085,-3.1649854400000046,-2.5554373600000067,10.213153399999987,-3.873123579999997,-0.9664513900000011,8.243497399999992,-3.5629819199999995,0.19942832700000163,-0.09880623600000013,-2.495305089999997
750,0.226188721839999,-9.668435100000005,0.9106466799999968,-0.19327824940000166,-5.137753440000009,-0.18147432659999993,-0.19085114700000283,-0.10390401470000021,-3.263565659999996,0.5647321500000004,-0.10421109600000023,-1.702616100000001,0.6456409250000007,-5.222232840000002,-2.8459773500000027,1.5666270899999994,-10.128440799999986,-4.997421059999999,-0.6913355999999995,-0.06744194400000014,-1.269395679999997,0.10704476600000674,2.7022640899999875,-2.1591501399999986,0.18940503259999747,6.227156400000012,-3.0594788200000007,1.1056461899999968,6.309224000000005,-2.9950307400000016,1.397454800000001,2.9964697699999987,-1.9360898600000043,0.9350381399999983,-0.3163640559999997,-1.660082010000008,0.6475244299999996,6.268190200000009,-3.1252136400000046,-2.4572162400000064,10.211315199999987,-3.9127782799999973,-0.9048451600000011,8.239752499999993,-3.665122019999999,0.18694073500000163,-0.10405755600000013,-2.4939327699999967
751,0.281560958999999,-9.566015000000004,0.8003994239999968,-0.12977832140000164,-5.085872140000009,-0.33036684699999996,-0.20921033200000283,-0.1106741037000002,-3.300064919999996,0.5690117600000004,-0.11098118500000022,-1.6683676800000014,0.6928859550000007,-5.166280540000002,-2.8089189400000025,1.6365109199999994,-10.017893099999986,-4.902394429999998,-0.7793702299999996,0.08544973299999986,-1.0165892799999972,0.00275523400000674,2.7634103799999874,-2.0167118099999986,0.08511550059999748,6.219211400000011,-2.9750022300000007,1.1836572199999968,6.340172900000005,-2.9987300400000017,1.5492120400000011,3.049488369999999,-1.9322490300000041,1.0989795299999985,-0.23720403199999973,-1.660304720000008,0.6343856599999995,6.279692200000009,-3.0897830900000045,-2.3704681100000067,10.102617999999987,-3.909207369999997,-0.8680409600000011,8.191154999999993,-3.699557789999999,0.17990071000000163,-0.11082764500000013,-2.492186539999997
752,0.335817564999999,-9.451934000000005,0.5672723629999967,-0.06838679640000164,-5.007362040000009,-0.558678382,-0.2264559340000028,-0.11775601370000022,-3.323302779999996,0.5768220450000004,-0.11806309500000023,-1.6473498000000015,0.7400219500000007,-5.087770440000002,-2.7645843800000023,1.7086880299999996,-9.857379699999985,-4.713482629999999,-0.9109747299999996,0.23920308799999987,-0.8223172399999972,-0.14311958099999325,2.8279210099999874,-1.9030834199999984,-0.10007072340000252,6.183784000000012,-2.9134301800000006,1.2629697199999967,6.344056800000005,-3.0344457100000017,1.7035868200000013,3.149735069999999,-1.916413400000004,1.2211630299999985,-0.12277662999999972,-1.688989700000008,0.5814492659999995,6.263920500000009,-3.0891284900000047,-2.2519800900000067,10.061985699999987,-3.9133323399999975,-0.8352653900000011,8.162953199999993,-3.7480056999999993,0.17518305400000161,-0.11790955500000014,-2.489601199999997
753,0.38545538599999896,-9.308932600000006,0.29985094299999665,-0.04967090810000164,-4.944247490000009,-0.6911258060000001,-0.2841079020000028,-0.1454267600000002,-3.328105629999996,0.6228368550000004,-0.10391236300000023,-1.6459912600000017,0.8205826600000007,-5.024655890000002,-2.664840600000002,1.7747419299999996,-9.707117499999985,-4.739848029999999,-0.9959260999999997,0.3679199069999999,-0.5871427429999971,-0.24259302899999327,2.8675968399999876,-1.7735510899999984,-0.2795641274000025,6.123535000000011,-2.8598057300000006,1.3362844499999968,6.360175300000005,-3.071188550000002,1.8496458900000015,3.223971569999999,-1.953431000000004,1.3362844499999986,-0.02862025599999972,-1.769566300000008,0.5283606319999995,6.24185530000001,-3.0942667100000047,-2.1323854600000063,10.050953099999987,-3.9446818399999977,-0.8020121700000011,8.146404299999993,-3.788280339999999,0.1693647160000016,-0.12466956100000015,-2.4882600099999967
754,0.418627820999999,-9.212199300000005,0.05839526299999666,-0.007940202600001636,-4.9043420200000085,-0.85810387,-0.35410538700000277,-0.1293779070000002,-3.2708290299999963,0.6889801900000004,-0.12937790700000024,-1.7041997300000016,0.8824535300000007,-4.980478630000002,-2.657895000000002,1.7779961699999995,-9.601840199999984,-4.72490133,-1.1275786299999997,0.44991056599999985,-0.49756506699999714,-0.3913477969999933,2.9354936399999874,-1.6991525499999984,-0.46556179540000253,6.081507700000011,-2.7998924700000005,1.3895965599999969,6.313876200000005,-3.0791151300000017,1.9688993500000016,3.2460817399999984,-1.8266794000000037,1.3895965599999986,0.06191413700000028,-1.670477980000008,0.46201762199999946,6.19769210000001,-3.0900782900000046,-2.0314058300000064,10.000050699999987,-4.004534069999997,-0.7846936200000011,8.098871499999992,-3.8714473999999988,0.1674371650000016,-0.12937790700000015,-2.4861911499999967
755,0.41714241499999904,-9.195213100000005,-0.2910338370000033,-0.002008881100001636,-4.854646530000008,-0.93457663,-0.4181613670000028,-0.1317654330000002,-3.189387329999996,0.7574668200000004,-0.13176543300000024,-1.7905151500000016,0.9472399000000008,-4.967634290000002,-2.570064000000002,1.7874089099999995,-9.500046699999983,-4.83054057,-1.2910570499999996,0.4769431699999998,-0.5046712469999971,-0.5290927619999933,2.9512016399999874,-1.6372864999999983,-0.6806964710000025,6.037935500000011,-2.7689497300000006,1.369589409999997,6.266588000000004,-3.067052930000002,2.0520005900000013,3.258103039999998,-1.7473275000000037,1.4064265099999986,0.13321559500000027,-1.5704366800000078,0.3444471649999995,6.152262000000009,-3.080633550000005,-1.8723611100000064,9.957896099999987,-3.998902969999997,-0.7639569900000011,8.055079099999991,-3.857505269999999,0.16965249400000162,-0.13176543300000015,-2.485010149999997
